cve_id,cvss_score,cvss_severity,cwe_ids,analysis_timestamp,analysis_duration,thread_name,models_used,has_patch_analysis,patch_count,files_modified,lines_added,lines_removed,repositories,analysis_summary
CVE-2020-8553,5.9,MEDIUM,"CWE-73, CWE-610",2025-05-29T03:07:48.161956,40.64,Analyzer_0,deepseek-r1-250120,True,2,2,16,10,kubernetes/ingress-nginx,  ``` 1. 信任边界类别分析    主要边界突破：多租户间隔离 - 命名空间→跨租户资源访问    次要边界突破：控制面→数据面 - 控制器→工作负载恶意分发    架构层次影响：控制面API层→数据面网络层    技术路径：创建含连字符资源→触发ingress-nginx路径冲突→覆盖认证文件→劫持HTTP流量    关键节点：ingress-nginx控制器路径生成算法缺陷    权限扩展：租户级Ingress操作权→跨命名空间认证配置修改权    影响范围：突破命名空间逻辑隔离，影响数据面流量安全    防护薄弱点：控制器未校验用户输入路径构造，多租户Secret访问隔离缺失    检测难点：合法API操作掩盖路径冲突，跨组件配置关联分析困难  2. 信任边界影响评估    架构影响分析：    - 控制面影响：API层RBAC鉴权绕过，控制层配置处理缺陷    - 数据面影响：网络层流量认证机制失效，计算层服务暴露风险    - 跨平面传播：控制面资源操作直接影响数据面配置完整性    - 节点拓扑影响：Worker节点nginx组件配置污染风险     权限边界突破： ...
CVE-2021-25743,3.0,LOW,CWE-150,2025-05-29T03:07:48.380896,51.19,Analyzer_3,deepseek-r1-250120,True,2,9,139,13,kubernetes/kubernetes,  ``` 1. 信任边界类别分析    主要边界突破：[新类别] 控制面→外部用户终端    次要边界突破：数据面→控制面 - 容器→控制器状态操纵    架构层次影响：控制面API层→用户终端显示层    技术路径：创建含转义序列的Event→API Server存储→用户执行kubectl→终端解析恶意序列    关键节点：Event资源存储层未过滤控制字符、kubectl输出层未启用终端过滤    权限扩展：Event资源写入权限→终端显示控制权限    影响范围：控制面数据存储层到用户终端显示层的信息完整性    防护薄弱点：API层输出数据过滤机制缺失，kubectl客户端输出安全假设不成立    检测难点：合法终端控制字符与恶意注入难以区分，跨架构层攻击链路隐蔽  2. 信任边界影响评估    架构影响分析：    - 控制面影响：API层数据存储未验证输出安全性，破坏控制面数据可信性假设    - 数据面影响：用户终端作为数据消费端，显示层完整性被破坏    - 跨平面传播：控制面存储的污染数据直接影响外部用户终端    - 节点拓扑影响：Master节点存储的Even...
CVE-2020-8569,4.3,MEDIUM,"CWE-476, CWE-476",2025-05-29T03:08:23.176002,35.4,Analyzer_1,deepseek-r1-250120,True,1,3,39,2,kubernetes-csi/external-snapshotter,  ``` 1. 信任边界类别分析    主要边界突破：数据面 → 控制面 - 容器→控制器状态操纵    次要边界突破：控制平面组件间 - 扩展组件→核心组件可用性    架构层次影响：数据面计算层→控制面控制层→存储层配置状态    技术路径：创建畸形VolumeSnapshot→触发空指针→控制器崩溃循环→破坏快照服务    关键节点：CSI控制器资源验证缺失，异常处理机制不健全    权限扩展：Pod级操作权限→控制面组件级破坏能力    影响范围：跨越数据面API操作到控制面扩展组件可用性    防护薄弱点：准入控制缺失必要字段校验，控制器缺乏panic恢复机制    检测难点：合法API请求与恶意资源注入难以区分，崩溃循环特征易混淆  2. 信任边界影响评估    架构影响分析：    - 控制面影响：控制层CSI控制器可用性中断，存储层快照配置状态异常    - 数据面影响：计算层快照操作能力丧失，存储层PVC快照功能不可用    - 跨平面传播：数据面API操作直接影响控制面扩展组件运行状态    - 节点拓扑影响：控制器Pod所在Worker节点资源消耗增加     ...
CVE-2020-8568,5.8,MEDIUM,"CWE-20, CWE-24, CWE-22",2025-05-29T03:08:34.303113,52.05,Analyzer_2,deepseek-r1-250120,True,1,13,645,133,kubernetes-sigs/secrets-store-csi-driver,  ``` 1. 信任边界类别分析    主要边界突破：控制面→数据面 - 控制面→存储层配置污染    次要边界突破：数据面(容器)→宿主机 - Pod→Worker节点逃逸    架构层次影响：控制面扩展层→数据面存储层→节点隔离层    技术路径：篡改CRD status字段→CSI Driver写入越权路径→宿主敏感文件覆盖→同步至集群Secret    关键节点：SecretProviderClassPodStatus控制器未校验targetPath合法性    权限扩展：CRD修改权限→宿主机文件系统写权限→其他Pod Secret访问权限    影响范围：控制面扩展组件安全→数据面存储隔离→跨Pod机密数据泄露    防护薄弱点：扩展组件输入验证缺失，RBAC对CRD操作权限过度授权    检测难点：status字段修改属于合法操作模式，路径注入难以与正常使用区分  2. 信任边界影响评估    架构影响分析：    - 控制面影响：扩展层控制器逻辑缺陷导致存储配置污染    - 数据面影响：计算层Pod存储隔离突破，存储层Secret同步机制滥用    - 跨平面传播：...
CVE-2021-28448,7.8,HIGH,N/A,2025-05-29T03:08:42.524116,54.36,Analyzer_0,deepseek-r1-250120,True,2,3,131,28,vscode-kubernetes-tools/vscode-kubernetes-tools,  ``` 1. 信任边界类别分析    主要边界突破：集群外部→内部 - 外部→API层访问路径创建    次要边界突破：控制面→数据面 - 控制器→工作负载恶意分发    架构层次影响：外部客户端→控制面API层→数据面计算层    技术路径：恶意YAML触发本地RCE→窃取kubeconfig凭证→通过API Server下发恶意工作负载    关键节点：VSCode扩展的反序列化漏洞、本地凭证存储保护机制    权限扩展：本地用户权限→集群API访问权限→数据面工作负载控制权    影响范围：跨越开发环境到控制平面，潜在影响整个数据平面工作负载    防护薄弱点：客户端工具链安全验证缺失，凭证存储缺乏硬件隔离    检测难点：合法API凭证的异常使用识别，跨环境攻击链条关联分析  2. 信任边界影响评估    架构影响分析：    - 控制面影响：API层面临未授权访问风险，控制层可能被下发恶意协调指令    - 数据面影响：计算层可能被部署恶意Pod，网络层策略可能被篡改    - 跨平面传播：外部攻击通过控制面凭证向数据面扩散恶意负载    - 节点拓扑影响：Worker节...
CVE-2021-21303,5.9,MEDIUM,CWE-74,2025-05-29T03:09:03.209120,74.83,Analyzer_3,deepseek-r1-250120,True,2,60,788,452,helm/helm,  ``` 1. 信任边界类别分析    主要边界突破：集群外部 → 集群内部 - 外部资源引用注入    次要边界突破：数据面 → 控制面 - 容器→控制器状态操纵    架构层次影响：外部工具链→控制面API层→数据面计算层    技术路径：构造恶意Chart元数据→终端转义注入→诱导用户执行危险操作→部署恶意负载    关键节点：Helm对SemVer字段的清理缺失，终端对转义序列的自动解析    权限扩展：终端会话控制→集群部署权限→潜在工作负载控制权    影响范围：跨越用户终端环境、Helm部署通道和集群资源部署流程    防护薄弱点：Chart元数据验证机制不完善，终端安全防护未纳入K8s安全框架    检测难点：转义序列注入与合法终端显示的混淆，跨信任域攻击链条隐蔽  2. 信任边界影响评估    架构影响分析：    - 控制面影响：通过诱导的helm命令间接影响API层资源创建    - 数据面影响：恶意Chart可能携带高危工作负载进入计算层    - 跨平面传播：终端欺骗操作可能触发跨平面资源部署    - 节点拓扑影响：影响开发者终端环境，间接威胁Worker...
CVE-2021-32783,8.5,HIGH,"CWE-441, CWE-610",2025-05-29T03:09:17.263203,42.96,Analyzer_2,deepseek-r1-250120,True,2,38,786,70,projectcontour/contour,  ``` 1. 信任边界类别分析    主要边界突破：集群外部→集群内部 - 外部→API层访问路径创建 (5.1)    次要边界突破：控制面→数据面 - 控制器→工作负载恶意分发 (2.1)    架构层次影响：控制面API层→数据面网络层→控制面存储层    技术路径：创建ExternalName Service→Contour控制器错误配置→Envoy admin接口暴露→远程管理操作    关键节点：Contour控制器未校验externalName字段指向本地admin接口    权限扩展：Service创建权限→Envoy实例控制权限→Secret元数据访问权限    影响范围：跨越API层到数据平面，影响Ingress流量控制及配置机密性    防护薄弱点：准入控制缺失externalName校验，网络策略未隔离admin端口    检测难点：合法Service创建与恶意配置的语义差异难以识别  2. 信任边界影响评估    架构影响分析：    - 控制面影响：API层资源校验缺陷，控制层配置分发机制被滥用    - 数据面影响：网络层服务暴露，计算层组件被远程操控...
CVE-2021-41254,8.8,HIGH,"CWE-78, CWE-78",2025-05-29T03:09:20.122294,37.59,Analyzer_0,deepseek-r1-250120,True,21,142,6012,3588,fluxcd/kustomize-controller,  ``` 1. 信任边界类别分析    主要边界突破：数据面→控制面 - Pod→API Server权限提升    次要边界突破：多租户间隔离 - 共享控制面→租户权限提升    架构层次影响：数据面计算层→控制面扩展层→存储层    技术路径：Secret注入恶意脚本→kustomize-controller容器执行→利用SA Token调用API Server    关键节点：kustomize-controller容器保留kubectl二进制和shell执行能力    权限扩展：租户级应用部署权限→控制器SA权限→集群管理员权限    影响范围：跨数据面工作负载和控制面扩展组件，危及多租户集群全局安全    防护薄弱点：CRD控制器权限未遵循最小化原则，容器镜像包含高危组件    检测难点：合法Kustomization操作与恶意脚本注入难以区分  2. 信任边界影响评估    架构影响分析：    - 控制面影响：扩展层控制器权限滥用，API层鉴权策略绕过，存储层密钥泄露    - 数据面影响：计算层容器隔离失效，网络层未受直接影响，存储层通过API间接访问    - 跨平...
CVE-2021-21334,6.3,MEDIUM,CWE-668,2025-05-29T03:09:33.308153,70.13,Analyzer_1,deepseek-r1-250120,True,2,6,70,2,containerd/containerd,  ``` 1. 信任边界类别分析    主要边界突破：数据面 → 控制面 - Pod→API Server权限提升    次要边界突破：数据面(容器) → 宿主机 - 共同部署攻击面扩展    架构层次影响：数据面计算层→控制面API层    技术路径：利用环境变量共享缺陷→窃取SA Token→访问API Server→控制面权限提升    关键节点：containerd CRI环境变量处理模块    权限扩展：容器级→节点级→集群管理权限    影响范围：跨Pod敏感数据泄露，潜在控制面资源访问    防护薄弱点：容器运行时环境隔离机制，敏感数据注入方式    检测难点：合法环境变量使用模式，跨容器信息流监控缺失  2. 信任边界影响评估    架构影响分析：    - 控制面影响：API层鉴权依赖泄露的凭据，存储层Secret数据可能暴露    - 数据面影响：计算层容器隔离失效，网络层未直接受影响    - 跨平面传播：通过泄露的SA Token建立数据面到控制面的攻击通道    - 节点拓扑影响：Worker节点内部容器间安全隔离被突破     权限边界突破：    - 权...
CVE-2022-21701,5.0,MEDIUM,"CWE-863, CWE-863",2025-05-29T03:09:53.048185,35.78,Analyzer_2,deepseek-r1-250120,True,2,4,18,18,istio/istio,  ``` 1. 信任边界类别分析    主要边界突破：控制面→数据面 - 控制器→工作负载恶意分发    次要边界突破：数据面→控制面 - 容器→控制器状态操纵    架构层次影响：控制面扩展层→数据面计算层    技术路径：创建Gateway CRD→Istiod控制器解析→绕过RBAC校验→创建非授权Pod    关键节点：Istiod控制器未校验下游资源创建权限    权限扩展：Gateway CRD创建权→Pod创建权→节点级代码执行权限    影响范围：跨越API层/控制层扩展组件至数据面计算层    防护薄弱点：扩展控制器权限过载，Alpha功能权限校验缺失    检测难点：合法Gateway与恶意对象行为模式相似，跨平面操作链路隐蔽  2. 信任边界影响评估    架构影响分析：    - 控制面影响：API层CRD处理逻辑缺陷，控制层扩展组件权限失控    - 数据面影响：计算层注入非授权Pod，破坏工作负载隔离性    - 跨平面传播：控制面权限漏洞直接污染数据面计算环境    - 节点拓扑影响：Worker节点可能被恶意Pod攻陷，威胁Master节点安全    ...
